"";"id";"FDis"
"616";6092;0,354379888755521
"617";6096;0,427241801000738
"618";6098;0,362934897916959
"619";6145;0,211541647270083
"620";6159;0,352122583447598
"621";6160;0,361411865646956
"622";6162;0,326117533607277
"623";6165;0,337913354499125
"624";6171;0,320463946224656
"625";6173;0,320463946224656
"626";6258;0,329179832009826
"627";6289;0,288218804084712
"628";6327;0,211541647270083
"629";6423;0
"630";6451;0
"631";6455;0
"632";6457;0,272411035038365
"633";6460;0
"634";6466;0
"635";6479;0
"636";6508;0,250616524762331
"637";6594;0,24537702626659
"638";6603;0,24537702626659
"639";6605;0,24537702626659
"640";6609;0,24537702626659
"641";6630;0
"642";6654;0
"643";6659;0
"644";6660;0,249996179976865
"645";6676;0
"646";6684;0,249996179976865
"647";6693;0
"648";6696;0,249996179976865
"649";6718;0,24537702626659
"650";6741;0
"651";6743;0
"652";6778;0
"653";6782;0
"654";6786;0,204991656094461
"655";6790;0
"656";6800;0
"657";6810;0
"658";6848;0,252021918228798
"659";6858;0
"660";6863;0,263266696067893
"661";6865;0,24347193268368
"662";6869;0
"663";6887;0,215916744502525
"664";6903;0,215886161180092
"665";6956;0,205008481330161
"666";6963;0,439791265052226
"667";6969;0,205008481330161
"668";7021;0
"669";7022;0
"670";7047;0,229407146756703
"671";7094;0,425984648364446
"672";7113;0,372184065464302
"673";7142;0,254238142885621
"674";7147;0
"675";7148;0
"676";7157;0,205008481330161
"677";7185;0
"678";7190;0,380648762039428
"679";7206;0
"680";7214;0
"681";7265;0,241336056643307
"682";7287;0
"683";7295;0
"684";7304;0,426428447793947
"685";7309;0,241336056643307
"686";7310;0
"687";7316;0
"688";7324;0,205598144409983
"689";7325;0,205598144409983
"690";7354;0
"691";7411;0,213772301468542
"692";7413;0
"693";7425;0
"694";7426;0
"695";7443;0,33101470815843
"696";7472;0,206125453857071
"697";7493;0
"698";7502;0,302278144780856
"699";7536;0
"700";7540;0
"701";7559;0,216164237671361
"702";7571;0
"703";7572;0
"704";7573;0
"705";7589;0,335913669957203
"706";7591;0,335913669957203
"707";7593;0,335913669957203
"708";7594;0,335913669957203
"709";7597;0,329579378046884
"710";7598;0,329579378046884
"711";7600;0,258810630466868
"712";7602;0,325428884041748
"713";7604;0,258810630466868
"714";7605;0,258810630466868
"715";7606;0,258810630466868
"716";7607;0,258810630466868
"717";7608;0,258810630466868
"718";7609;0,258810630466868
"719";7610;0,323758661182891
"720";7612;0,258810630466868
"721";7613;0,296206462159533
"722";7614;0,258810630466868
"723";7616;0,258810630466868
"724";7617;0,258810630466868
"725";7619;0,258810630466868
"726";7620;0,258810630466868
"727";7622;0,258810630466868
"728";7624;0,258810630466868
"729";7625;0,258810630466868
"730";7626;0,278419722759304
"731";7628;0,278419722759304
"732";7636;0
"733";7637;0
"734";7642;0,231116960757853
"735";7646;0,232561391854181
"736";7647;0,193661015339624
"737";7660;0
"738";7668;0
"739";7669;0
"740";7677;0
"741";7678;0
"742";7679;0
"743";7680;0,41332554904377
"744";7695;0
"745";7699;0
"746";7741;0,445705525686241
"747";7758;0
"748";7786;0,434669106029665
"749";7792;0
"750";7814;0,434669106029665
"751";7823;0
"752";7846;0,434669106029665
"753";7924;0,29387002874887
"754";8302;0
"755";8601;0,208368570496028
"756";8604;0
"757";8671;0,206092061619282
"758";8691;0,206092061619282
"759";8700;0,206092061619282
"760";8704;0,206092061619282
"761";8727;0
"762";8734;0
"763";9053;0,284637214876109
"764";9057;0,290355884722021
"765";9062;0,31992454865399
"766";9075;0,277082429947826
"767";9080;0,277082429947826
"768";9087;0,277082429947826
"769";9095;0,277082429947826
"770";9110;0
"771";9319;0
"772";9370;0
"773";9371;0
"774";9403;0,208329968894524
"775";9405;0,208329968894524
"776";9406;0,257937841753572
"777";9412;0,274695274367235
"778";9424;0,257937841753572
"779";9426;0,257937841753572
"780";9428;0,257937841753572
"781";9430;0,274695274367235
"782";9433;0
"783";9440;0
"784";9441;0,286946564333423
"785";9447;0,283182455769155
"786";9462;0,286946564333423
"787";9464;0
"788";9469;0
"789";9490;0,206438241354993
"790";9492;0,262548967804279
"791";9493;0,262548967804279
"792";9496;0,262548967804279
"793";9497;0
"794";9500;0
"795";9510;0
"796";9519;0,206438241354993
"797";9523;0,206438241354993
"798";9531;0
"799";9542;0,286959649930409
"800";9548;0
"801";9552;0,26949700663868
"802";9556;0,289007487588125
"803";9601;0,293049789240042
"804";9643;0,350531801856587
"805";9646;0,295409023335095
"806";9648;0,311466500827135
"807";9652;0,34313946429836
"808";9658;0,351156824894245
"809";9661;0,343993168519172
"810";9686;0,323660200590822
"811";9695;0
"812";9700;0
"813";9704;0,321426299470903
"814";9707;0
"815";9713;0,323660200590822
"816";9724;0,266671957546329
"817";9725;0,266671957546329
"818";9744;0,266671957546329
"819";9754;0,322439147080997
"820";9755;0,340440050214076
"821";9772;0,266671957546329
"822";9773;0,266671957546329
"823";9786;0,322314448183705
"824";9789;0
"825";9790;0,321426299470903
"826";9792;0,322314448183705
"827";9793;0
"828";9797;0,292603748442966
"829";9798;0,292603748442966
"830";9810;0,321426299470903
"831";9813;0
"832";9830;0,227460046160098
"833";9845;0,266671957546329
"834";9853;0,25671311330241
"835";9859;0
"836";9863;0,291432337477554
"837";9869;0,277992177300665
"838";9880;0,289028656624765
"839";9883;0,266671957546329
"840";9884;0,266671957546329
"841";9899;0,277992177300665
"842";9905;0,300488871532397
"843";9916;0,266671957546329
"844";9919;0,296500318968351
"845";9934;0,296500318968351
"846";9938;0,310220098542509
"847";9940;0,266671957546329
"848";9942;0
"849";9948;0,296500318968351
"850";9950;0,266671957546329
"851";9963;0,296500318968351
"852";9965;0,309878670544664
"853";9966;0,296500318968351
"854";9975;0,212431781337655
